STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20100531,   57.9,24,   46.0,24, 1018.7,24, 1009.4,24,  12.4,12,   6.9,24,   8.9,  20.0,   62.2 ,  53.4 , 0.02G,999.9, 000000,
071560,99999, 20100601,   57.3,24,   50.7,24, 1017.0,24, 1007.8,24,   7.8,10,   2.9,24,   5.1,   8.9,   63.3 ,  52.5 , 0.00G,999.9, 010000,
071560,99999, 20100602,   62.1,24,   49.2,24, 1018.9,24, 1009.8,24,   7.8,11,   7.0,24,   9.9,  19.0,   72.9 ,  53.6 , 0.23G,999.9, 000000,
071560,99999, 20100603,   66.5,20,   48.2,20, 1019.6,20, 1010.5,20,  11.6,11,   6.1,20,   8.0,  20.0,   77.7 ,  54.0 , 0.00G,999.9, 000000,
071560,99999, 20100604,   72.7,24,   50.2,24, 1019.0,24, 1010.0,24,  12.4,11,   3.5,24,   6.0,  15.9,   84.2 ,  58.6 , 0.00G,999.9, 000000,
071560,99999, 20100605,   75.9,24,   54.0,24, 1017.7,24, 1008.8,24,  10.4,12,   2.8,24,   5.1,  15.0,   86.2 ,  63.9 , 0.00G,999.9, 000000,
071560,99999, 20100606,   68.5,24,   56.6,24, 1013.8,24, 1004.8,24,   8.8,12,   5.1,24,   9.9,  28.0,   80.8 ,  61.5*, 0.00G,999.9, 000010,
071560,99999, 20100607,   64.8,24,   50.0,24, 1013.3,24, 1004.3,24,  11.4,12,   4.9,24,   8.0,  20.0,   74.1 ,  55.6 , 0.24G,999.9, 000000,
071560,99999, 20100608,   66.7,24,   54.7,24, 1005.3,24,  996.4,24,  12.0, 9,   6.4,24,  11.1,  21.0,   73.4 ,  61.9 , 0.00G,999.9, 000000,
071560,99999, 20100609,   62.6,24,   58.9,24, 1004.4,24,  995.4,24,   6.3,12,   2.8,24,   6.0,   9.9,   68.0 ,  60.1 , 0.06G,999.9, 010000,
071560,99999, 20100610,   66.6,22,   61.4,22, 1002.1,22,  993.2,22,   6.2,10,   4.7,22,   8.0,  20.0,   78.1 ,  61.5*, 0.00G,999.9, 010000,
071560,99999, 20100611,   70.1,24,   55.7,24, 1007.7,24,  998.8,24,  10.9,12,   4.4,24,   7.0,  15.9,   79.9 ,  59.5 , 0.14G,999.9, 000000,
071560,99999, 20100612,   63.6,24,   55.2,24, 1013.0,24, 1004.0,24,   7.5,12,   6.0,24,   8.9,  19.0,   78.8 ,  58.6*, 0.61G,999.9, 010000,
071560,99999, 20100613,   61.1,24,   47.5,24, 1015.9,24, 1006.8,24,  10.4,11,   4.1,24,   8.0,  15.9,   68.9 ,  52.2 , 0.02G,999.9, 000000,
071560,99999, 20100614,   62.9,24,   52.1,24, 1013.5,24, 1004.4,24,  12.4,10,   3.9,24,   7.0,  20.0,   69.4 ,  57.7 , 0.00G,999.9, 010000,
071560,99999, 20100615,   62.9,24,   51.6,24, 1019.5,24, 1010.3,24,   9.9,11,  11.0,24,  15.0,  31.1,   71.1 ,  56.3*, 0.02G,999.9, 000000,
071560,99999, 20100616,   62.9,24,   46.6,24, 1017.2,24, 1008.1,24,  12.4,12,  11.2,24,  15.0,  29.9,   73.0 ,  51.4 , 0.00G,999.9, 000000,
071560,99999, 20100617,   62.3,24,   49.5,24, 1015.9,24, 1006.8,24,  11.9,12,   7.1,24,   9.9,  24.1,   70.7 ,  58.6 , 0.00G,999.9, 010000,
071560,99999, 20100618,   62.0,24,   51.7,24, 1016.3,24, 1007.2,24,  12.4, 8,   7.7,24,  11.1,  18.1,   68.5 ,  57.0 , 0.01G,999.9, 000000,
071560,99999, 20100619,   55.8,24,   43.6,24, 1014.1,24, 1004.9,24,   8.9,12,   8.6,24,  12.0,  24.1,   66.7 ,  51.4*, 0.01G,999.9, 010000,
071560,99999, 20100620,   54.3,24,   43.2,24, 1018.7,24, 1009.4,24,  10.0,12,   9.0,24,  12.0,  25.1,   60.3 ,  49.8 , 0.00G,999.9, 010000,
071560,99999, 20100621,   58.2,24,   45.2,24, 1023.1,24, 1013.8,24,  12.4,12,   6.5,24,   8.9,  18.1,   64.8 ,  51.1 , 0.00G,999.9, 000000,
071560,99999, 20100622,   65.2,23,   47.4,23, 1023.8,23, 1014.7,23,  12.1,10,   5.4,23,   9.9,  20.0,   75.2 ,  54.1 , 0.00G,999.9, 000000,
071560,99999, 20100623,   69.6,24,   49.9,24, 1022.1,24, 1013.0,24,  11.1,12,   4.8,24,   8.0,  17.1,   79.5 ,  58.1 , 0.00G,999.9, 000000,
071560,99999, 20100624,   71.6,24,   50.0,24, 1019.4,24, 1010.4,24,   8.4,10,   4.8,24,   8.9,  18.1,   81.9 ,  60.6 , 0.00G,999.9, 000000,
071560,99999, 20100625,   72.1,24,   50.3,24, 1016.7,24, 1007.7,24,  11.0, 9,   3.6,24,   7.0,  15.0,   82.9 ,  60.8 , 0.00G,999.9, 000000,
071560,99999, 20100626,   75.8,24,   54.2,24, 1015.5,24, 1006.6,24,  11.1,12,   4.3,24,   7.0,  12.0,   87.1 ,  63.5 , 0.00G,999.9, 000000,
071560,99999, 20100627,   78.6,24,   54.7,24, 1017.3,24, 1008.5,24,   9.3,12,   3.5,24,   7.0,  14.0,   88.0 ,  66.2 , 0.00G,999.9, 000000,
071560,99999, 20100628,   76.8,24,   57.4,24, 1019.4,24, 1010.5,24,  11.7,12,   5.0,24,  13.0,  15.9,   86.7 ,  69.3 , 0.00G,999.9, 000000,
071560,99999, 20100629,   74.1,23,   49.0,23, 1020.7,23, 1011.8,23,  10.2,11,   5.7,23,   8.9,  15.9,   84.4 ,  63.5 , 0.09G,999.9, 010000,
071560,99999, 20100630,   76.6,24,   48.8,24, 1019.8,24, 1010.9,24,  10.1,12,   2.8,24,   5.1,  13.0,   87.3 ,  63.5 , 0.00G,999.9, 000000,
071560,99999, 20100701,   81.0,24,   54.8,24, 1014.4,24, 1005.6,24,  12.4,12,   5.1,24,   8.9,  20.0,   92.8 ,  67.3 , 0.00G,999.9, 000000,
071560,99999, 20100702,   81.0,24,   60.6,24, 1013.0,24, 1004.2,24,  12.4,11,   4.6,24,  14.0,  33.0,   95.2 ,  71.4 , 0.00G,999.9, 000010,
071560,99999, 20100703,   69.6,24,   62.0,24, 1019.0,24, 1010.0,24,   7.2,11,   4.5,24,   8.9,  15.0,   81.3 ,  64.9 , 0.03G,999.9, 010010,
071560,99999, 20100704,   64.7,11,   50.0,11, 1023.5,11, 1014.3,11,   9.3, 7,   4.4,11,   7.0,  11.1,   70.7*,  60.6 , 0.58G,999.9, 000000,
071560,99999, 20100705,   69.4,20,   53.7,20, 1022.6,20, 1013.6,20,  12.4,12,   6.0,20,   9.9,  19.0,   80.8 ,  63.0 , 0.00G,999.9, 000000,
071560,99999, 20100706,   67.8,24,   48.3,24, 1024.8,24, 1015.7,24,  11.5,10,   3.6,24,   8.0,  15.9,   78.8 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20100707,   74.9,24,   49.2,24, 1021.2,24, 1012.3,24,  13.7,12,   2.9,24,   7.0,  13.0,   87.6 ,  61.2 , 0.00G,999.9, 000000,
071560,99999, 20100708,   80.7,24,   50.6,24, 1018.0,24, 1009.2,24,  11.0,11,   2.7,24,   6.0,  12.0,   93.7 ,  66.7 , 0.00G,999.9, 000000,
071560,99999, 20100709,   81.5,24,   61.1,24, 1017.0,24, 1008.2,24,  11.4,12,   4.1,24,   6.0,  18.1,   92.3 ,  72.7 , 0.02G,999.9, 000000,
071560,99999, 20100710,   75.7,24,   60.7,24, 1018.1,24, 1009.3,24,  15.5,12,   4.1,24,   8.0,  15.0,   89.2 ,  69.1 , 0.00G,999.9, 010000,
071560,99999, 20100711,   78.9,24,   57.8,24, 1015.8,24, 1007.0,24,  12.3,12,   4.9,24,   9.9,  19.0,   88.5 ,  68.9 , 0.02G,999.9, 000000,
071560,99999, 20100712,   73.6,24,   59.1,24, 1012.8,24, 1004.0,24,   9.4,10,   4.6,24,   8.9,  24.1,   85.8 ,  66.4 , 1.14G,999.9, 010010,
071560,99999, 20100713,   74.3,24,   56.5,24, 1010.6,24, 1001.8,24,  11.1,12,   6.5,24,  13.0,  26.0,   83.1 ,  67.1 , 0.16G,999.9, 000000,
071560,99999, 20100714,   67.4,24,   58.5,24, 1007.5,24,  998.6,24,   9.0,12,   5.8,24,  11.1,  25.1,   80.2 ,  62.2 , 0.00G,999.9, 010010,
071560,99999, 20100715,   67.4,24,   50.6,24, 1013.2,24, 1004.2,24,  12.4,11,   8.2,24,  11.1,  26.0,   76.8 ,  58.6 , 1.70G,999.9, 010000,
071560,99999, 20100716,   67.8,24,   54.5,24, 1015.4,24, 1006.4,24,  12.4,11,   6.9,24,   9.9,  21.0,   76.8 ,  61.0 , 0.00G,999.9, 000000,
071560,99999, 20100717,   65.8,24,   48.5,24, 1022.5,24, 1013.4,24,  15.5,12,   5.9,24,   8.9,  18.1,   73.9 ,  59.2 , 0.00G,999.9, 000000,
071560,99999, 20100718,   68.4,24,   42.7,24, 1026.8,24, 1017.6,24,  15.5,12,   3.4,24,   6.0,  12.0,   78.8 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20100719,   74.6,24,   47.6,24, 1021.0,24, 1012.0,24,  12.4,12,   3.3,24,   6.0,  13.0,   86.0 ,  60.8 , 0.00G,999.9, 000000,
071560,99999, 20100720,   79.6,22,   52.2,22, 1011.2,22, 1002.4,22,  12.4,11,   3.5,22,   7.0,  15.0,   90.5 ,  66.0 , 0.00G,999.9, 000000,
071560,99999, 20100721,   69.5,24,   56.0,24, 1009.2,24, 1000.3,24,  11.9,12,   5.6,24,  11.1,  22.0,   85.8 ,  63.5*, 0.00G,999.9, 010000,
071560,99999, 20100722,   69.1,24,   51.0,24, 1013.9,24, 1004.9,24,  12.1,12,   5.6,24,   8.0,  17.1,   78.4 ,  59.5 , 0.02G,999.9, 000000,
071560,99999, 20100723,   66.0,24,   53.5,24, 1019.1,24, 1010.0,24,  11.5,11,   5.7,24,   8.9,  21.0,   74.7 ,  59.9 , 0.03G,999.9, 010010,
071560,99999, 20100724,   67.4,24,   51.0,24, 1023.3,24, 1014.2,24,  10.2,12,   3.0,24,   5.1,  13.0,   76.6 ,  58.3 , 0.01G,999.9, 000000,
071560,99999, 20100725,   67.2,24,   53.6,24, 1018.6,24, 1009.5,24,  10.9,12,   4.1,24,   8.0,  15.0,   72.9 ,  63.5 , 0.00G,999.9, 010000,
071560,99999, 20100726,   68.5,24,   58.1,24, 1016.7,24, 1007.7,24,   9.6,12,   5.2,24,   8.9,  20.0,   75.9 ,  62.4 , 0.00G,999.9, 010000,
071560,99999, 20100727,   71.4,23,   60.5,23, 1018.6,23, 1009.7,23,   6.1,12,   3.6,23,   7.0,  13.0,   79.3 ,  64.6 , 0.08G,999.9, 000000,
071560,99999, 20100728,   71.6,24,   54.5,24, 1017.8,24, 1008.8,24,  11.1,12,   6.2,24,   9.9,  21.0,   81.0 ,  64.9*, 0.00G,999.9, 000000,
071560,99999, 20100729,   65.6,24,   50.4,24, 1015.9,24, 1006.9,24,  12.1,11,   6.3,24,   9.9,  20.0,   74.8 ,  59.9 , 0.00G,999.9, 000000,
071560,99999, 20100730,   68.5,24,   50.1,24, 1015.7,24, 1006.7,24,  11.6,11,   3.0,24,   5.1,   9.9,   79.2 ,  57.7 , 0.00G,999.9, 000000,
071560,99999, 20100731,   74.6,24,   54.7,24, 1014.4,24, 1005.5,24,  12.4,12,   4.2,24,   8.9,  18.1,   85.1 ,  67.6 , 0.00G,999.9, 010000,
071560,99999, 20100801,   68.6,24,   53.6,24, 1015.5,24, 1006.5,24,  12.4,12,   4.4,24,   7.0,  14.0,   83.1 ,  63.9 , 0.00G,999.9, 010000,
071560,99999, 20100802,   66.6,24,   56.1,24, 1017.0,24, 1007.9,24,  12.4,11,   4.1,24,   7.0,  25.1,   75.6 ,  62.6 , 0.00G,999.9, 010010,
071560,99999, 20100803,   67.0,24,   51.0,24, 1017.5,24, 1008.4,24,  12.4,11,   4.0,24,   7.0,  15.9,   76.3 ,  58.1 , 0.39G,999.9, 000000,
071560,99999, 20100804,   66.2,24,   54.1,24, 1010.5,24, 1001.5,24,  12.8,12,   5.7,24,   9.9,  21.0,   73.4 ,  60.1*, 0.00G,999.9, 000000,
071560,99999, 20100805,   64.2,24,   47.5,24, 1013.3,24, 1004.2,24,  11.9,12,   7.2,24,   9.9,  24.1,   71.2 ,  57.7 , 0.10G,999.9, 000000,
071560,99999, 20100806,   65.5,24,   48.5,24, 1018.3,24, 1009.2,24,  13.0,11,   3.3,24,   6.0,  13.0,   75.9 ,  54.7 , 0.00G,999.9, 000000,
071560,99999, 20100807,   67.6,24,   54.6,24, 1017.8,24, 1008.7,24,  12.4,12,   5.4,24,  11.1,  25.1,   80.2 ,  58.5 , 0.00G,999.9, 000000,
071560,99999, 20100808,   67.3,24,   54.5,24, 1019.3,24, 1010.2,24,  11.3,11,   4.2,24,   6.0,  14.0,   77.7 ,  59.2 , 0.04G,999.9, 000000,
071560,99999, 20100809,   71.5,24,   53.0,24, 1016.9,24, 1007.9,24,  11.0,11,   3.4,24,   7.0,  12.0,   81.0 ,  63.1 , 0.00G,999.9, 000000,
071560,99999, 20100810,   69.0,24,   54.8,24, 1015.2,24, 1006.3,24,  11.8,12,   5.3,24,  12.0,  24.1,   80.4 ,  61.5 , 0.00G,999.9, 000000,
071560,99999, 20100811,   67.8,24,   59.2,24, 1014.4,24, 1005.4,24,   9.6,12,   5.2,24,   8.9,  19.0,   76.6 ,  63.3 , 0.05G,999.9, 010000,
071560,99999, 20100812,   65.5,24,   49.8,24, 1016.5,24, 1007.4,24,  12.4,12,   5.1,24,   8.9,  15.9,   73.8 ,  58.1 , 0.02G,999.9, 000000,
071560,99999, 20100813,   63.8,24,   49.5,24, 1017.9,24, 1008.8,24,  12.1,11,   4.2,24,   7.0,  15.0,   72.5 ,  58.6 , 0.00G,999.9, 010000,
071560,99999, 20100814,   63.3,24,   51.6,24, 1016.1,24, 1007.0,24,  11.4,12,   3.1,24,   7.0,  13.0,   71.2 ,  57.6 , 0.00G,999.9, 010000,
071560,99999, 20100815,   59.9,24,   55.8,24, 1015.7,24, 1006.6,24,   6.9,12,   6.3,24,   9.9,  22.0,   66.2 ,  58.5 , 0.56G,999.9, 010000,
071560,99999, 20100816,   60.5,24,   53.9,24, 1015.5,24, 1006.3,24,   7.4,12,   5.7,24,   8.9,  22.9,   65.7 ,  56.8 , 1.41G,999.9, 010000,
071560,99999, 20100817,   63.2,24,   53.3,24, 1014.6,24, 1005.6,24,  10.6,11,   5.8,24,   8.9,  22.9,   67.6 ,  59.9 , 0.22G,999.9, 010000,
071560,99999, 20100818,   64.0,24,   50.5,24, 1011.1,24, 1002.0,24,   9.8,11,   5.1,24,   9.9,  21.0,   70.3 ,  58.1*, 0.00G,999.9, 010000,
071560,99999, 20100819,   66.3,24,   49.8,24, 1015.7,24, 1006.6,24,  12.4,12,   3.9,24,   8.0,  18.1,   79.0 ,  51.1 , 0.00G,999.9, 000000,
071560,99999, 20100820,   74.4,24,   56.0,24, 1018.9,24, 1010.0,24,  13.6,11,   4.6,24,   8.9,  20.0,   86.2 ,  60.8 , 0.00G,999.9, 000000,
071560,99999, 20100821,   77.1,24,   58.8,24, 1022.2,24, 1013.3,24,  15.5,11,   4.3,24,   8.0,  17.1,   87.6 ,  66.2 , 0.00G,999.9, 000000,
071560,99999, 20100822,   76.0,24,   61.8,24, 1015.0,24, 1006.1,24,  11.9,12,   3.7,24,   8.0,  18.1,   84.4 ,  68.4 , 0.00G,999.9, 010000,
071560,99999, 20100823,   70.8,24,   60.7,24, 1006.1,24,  997.2,24,  11.3,12,   7.3,24,  12.0,  25.1,   81.0 ,  65.5 , 0.00G,999.9, 010000,
071560,99999, 20100824,   64.7,24,   47.6,24, 1014.1,24, 1005.1,24,  12.4,11,   6.3,24,  11.1,  22.9,   73.6 ,  57.2 , 0.24G,999.9, 000000,
071560,99999, 20100825,   66.8,24,   51.3,24, 1016.2,24, 1007.2,24,  12.4,12,   5.3,24,   9.9,  22.0,   73.4 ,  59.7 , 0.00G,999.9, 010000,
071560,99999, 20100826,   71.9,24,   63.9,24, 1009.6,24, 1000.7,24,  12.4,11,   4.9,24,   7.0,  18.1,   78.4 ,  68.0 , 0.00G,999.9, 000000,
071560,99999, 20100827,   68.3,24,   59.5,24, 1008.2,24,  999.2,24,  12.4,11,   8.9,24,  14.0,  22.9,   76.6 ,  61.0*, 0.05G,999.9, 010000,
071560,99999, 20100828,   62.6,24,   46.9,24, 1020.9,24, 1011.7,24,  11.3,10,   5.6,24,   8.9,  18.1,   69.8 ,  56.8 , 0.07G,999.9, 010000,
071560,99999, 20100829,   60.3,24,   48.1,24, 1018.9,24, 1009.7,24,  11.1,11,   6.5,24,  12.0,  29.9,   67.8 ,  54.3*, 0.02G,999.9, 010000,
071560,99999, 20100830,   58.8,24,   46.4,24, 1021.6,24, 1012.3,24,  12.4,11,   8.0,24,  12.0,  25.1,   66.7 ,  52.3 , 0.09G,999.9, 000000,
071560,99999, 20100831,   60.9,24,   46.2,24, 1024.1,24, 1014.8,24,  12.4,12,   5.3,24,   8.0,  17.1,   70.7 ,  52.2 , 0.00G,999.9, 000000,
071560,99999, 20100901,   63.6,24,   46.6,24, 1018.9,24, 1009.7,24,  12.4,11,   6.2,24,  11.1,  22.0,   73.6 ,  53.8 , 0.00G,999.9, 000000,
071560,99999, 20100902,   65.1,24,   49.1,24, 1017.7,24, 1008.6,24,  11.9,11,   6.1,24,   8.0,  18.1,   75.6 ,  55.4 , 0.00G,999.9, 000000,
071560,99999, 20100903,   65.6,24,   50.1,24, 1019.2,24, 1010.1,24,  14.5,12,   4.6,24,   7.0,  14.0,   76.1 ,  54.9 , 0.00G,999.9, 000000,
071560,99999, 20100904,   64.7,24,   50.4,24, 1019.6,24, 1010.5,24,   6.7,11,   4.7,24,   8.0,  15.0,   73.8 ,  56.5 , 0.00G,999.9, 000000,
071560,99999, 20100905,   66.3,24,   48.5,24, 1018.1,24, 1009.0,24,  10.2,11,   4.0,24,   8.0,  15.0,   77.4 ,  56.3 , 0.00G,999.9, 000000,
071560,99999, 20100906,   63.7,24,   52.5,24, 1009.1,24, 1000.1,24,  13.5,12,   5.2,24,   8.0,  17.1,   70.5 ,  58.3 , 0.00G,999.9, 010000,
071560,99999, 20100907,   64.1,24,   54.9,24, 1002.7,24,  993.7,24, 999.9, 0,   3.8,24,   7.0,  12.0,   71.2 ,  58.1 , 0.07G,999.9, 000000,
071560,99999, 20100908,   59.9,24,   55.7,24, 1003.2,24,  994.2,24,   6.7,12,   4.9,24,   9.9,  24.1,   67.3 ,  56.7*, 0.43G,999.9, 010000,
071560,99999, 20100909,   60.9,24,   54.8,24, 1016.9,24, 1007.8,24,  10.8,12,   3.4,24,   6.0,  20.0,   69.4 ,  55.9 , 0.09G,999.9, 010000,
071560,99999, 20100910,   63.2,24,   52.7,24, 1022.3,24, 1013.2,24,   9.3,11,   4.0,24,   7.0,  14.0,   73.8 ,  54.9 , 0.24G,999.9, 000000,
071560,99999, 20100911,   66.3,24,   53.8,24, 1018.7,24, 1009.7,24,  15.5,12,   3.9,24,   7.0,  15.9,   78.4 ,  54.7 , 0.00G,999.9, 000000,
071560,99999, 20100912,   63.9,24,   52.6,24, 1022.3,24, 1013.1,24,  11.6,11,   6.3,24,  11.1,  21.0,   71.4 ,  58.1*, 0.00G,999.9, 010000,
071560,99999, 20100913,   62.9,21,   47.5,21, 1027.9,21, 1018.7,21,  10.9, 8,   3.7,21,   6.0,  15.0,   71.1 ,  53.4 , 0.02G,999.9, 000000,
071560,99999, 20100914,   65.9,24,   49.9,24, 1022.9,24, 1013.8,24,  10.3,12,   6.1,24,   8.9,  20.0,   74.8 ,  58.5 , 0.00G,999.9, 000000,
071560,99999, 20100915,   61.9,24,   48.8,24, 1015.6,24, 1006.4,24,   9.9,10,   6.5,24,   9.9,  25.1,   70.2 ,  56.5 , 0.28G,999.9, 010000,
071560,99999, 20100916,   59.5,24,   46.0,24, 1013.9,24, 1004.8,24,  12.4,11,   5.1,24,   8.0,  20.0,   68.2 ,  52.5 , 0.01G,999.9, 000000,
071560,99999, 20100917,   57.6,24,   44.3,24, 1016.9,24, 1007.7,24,  14.0,12,   4.7,24,   8.0,  15.9,   66.4 ,  51.3 , 0.00G,999.9, 000000,
071560,99999, 20100918,   55.8,24,   40.5,24, 1020.1,24, 1010.8,24,  13.7,12,   3.2,24,   7.0,  14.0,   64.8 ,  47.8 , 0.00G,999.9, 000000,
071560,99999, 20100919,   57.6,24,   41.9,24, 1019.3,24, 1010.0,24,  13.5,12,   3.3,24,   6.0,  12.0,   70.5 ,  45.9 , 0.00G,999.9, 000000,
071560,99999, 20100920,   60.5,24,   43.4,24, 1017.5,24, 1008.3,24,  12.4,12,   2.9,24,   5.1,  12.0,   73.0 ,  47.8 , 0.00G,999.9, 000000,
071560,99999, 20100921,   63.6,24,   46.4,24, 1019.2,24, 1010.0,24,  10.9,12,   2.4,24,   5.1,  12.0,   75.9 ,  52.3 , 0.00G,999.9, 000000,
071560,99999, 20100922,   65.7,24,   49.6,24, 1018.3,24, 1009.2,24,  11.9,11,   2.4,24,   4.1,  11.1,   79.7 ,  52.9 , 0.00G,999.9, 000000,
071560,99999, 20100923,   65.2,24,   53.6,24, 1010.6,24, 1001.6,24,  12.4,10,   4.7,24,   7.0,  21.0,   73.8 ,  56.7 , 0.00G,999.9, 010010,
071560,99999, 20100924,   58.8,23,   53.0,23, 1004.7,23,  995.6,23,   7.1,10,   5.6,23,   9.9,  18.1,   68.9 ,  56.3 , 0.56G,999.9, 010000,
071560,99999, 20100925,   54.1,24,   43.5,24, 1012.5,24, 1003.3,24,   9.9,11,   8.9,24,  12.0,  27.0,   59.4 ,  50.7*, 0.09G,999.9, 010000,
071560,99999, 20100926,   51.1,24,   43.8,24, 1011.3,24, 1002.0,24,  12.4,12,   5.5,24,   8.9,  24.1,   57.0 ,  45.5 , 0.00G,999.9, 010000,
071560,99999, 20100927,   51.9,24,   45.4,24, 1012.3,24, 1003.0,24,   5.1,11,   2.4,24,   5.1,   9.9,   56.8 ,  48.0 , 0.39G,999.9, 000000,
071560,99999, 20100928,   56.3,24,   49.9,24, 1017.9,24, 1008.7,24,   6.1,12,   2.4,24,   5.1,  11.1,   59.9 ,  50.4 , 0.00G,999.9, 000000,
071560,99999, 20100929,   61.0,24,   51.8,24, 1018.6,24, 1009.5,24,   8.3,10,   3.0,24,   5.1,   9.9,   66.4 ,  55.6 , 0.00G,999.9, 000000,
071560,99999, 20100930,   58.0,24,   49.8,24, 1016.2,24, 1007.0,24,   6.1,12,   3.9,24,   7.0,  15.0,   63.5 ,  52.3*, 0.09G,999.9, 010000,
071560,99999, 20101001,   55.6,24,   50.6,24, 1011.7,24, 1002.5,24,   8.8,11,   7.2,24,   9.9,  24.1,   63.5 ,  48.9 , 0.05G,999.9, 010000,
071560,99999, 20101002,   63.5,24,   57.3,24, 1008.2,24,  999.2,24,   7.1,12,   6.3,24,   9.9,  24.1,   70.5 ,  56.7 , 0.36G,999.9, 010000,
071560,99999, 20101003,   67.5,21,   54.3,21, 1001.8,21,  992.9,21,  10.6,12,   6.8,21,  11.1,  28.9,   77.2 ,  58.6 , 0.00G,999.9, 000000,
071560,99999, 20101004,   62.3,20,   57.0,20,  998.8,20,  989.9,20,   9.3,11,   4.3,20,   7.0,  17.1,   70.3 ,  57.9*, 0.02G,999.9, 010000,
071560,99999, 20101005,   59.4,24,   55.6,24, 1006.3,24,  997.3,24,   8.4,12,   5.9,24,   8.9,  20.0,   63.5 ,  54.7 , 0.09G,999.9, 010000,
071560,99999, 20101006,   61.2,24,   55.2,24, 1011.0,24, 1001.9,24,  10.6,12,   4.1,24,   8.0,  14.0,   65.5 ,  59.2 , 0.04G,999.9, 010000,
071560,99999, 20101007,   64.3,24,   56.0,24, 1016.2,24, 1007.1,24,  10.1,12,   4.4,24,   7.0,  17.1,   72.5 ,  59.0 , 0.01G,999.9, 000000,
071560,99999, 20101008,   64.2,24,   56.3,24, 1014.5,24, 1005.5,24,   9.1,10,   3.4,24,   6.0,  11.1,   73.9 ,  56.7 , 0.00G,999.9, 000000,
071560,99999, 20101009,   65.7,23,   56.8,23, 1011.8,23, 1002.8,23,   8.4,10,   3.8,23,   8.0,  15.9,   75.2 ,  57.4 , 0.01G,999.9, 000000,
071560,99999, 20101010,   60.0,24,   48.2,24, 1008.1,24,  999.0,24,  10.1,12,   6.1,24,  11.1,  24.1,   69.8 ,  54.3 , 0.00G,999.9, 000000,
071560,99999, 20101011,   57.8,24,   38.6,24, 1010.6,24, 1001.5,24,  15.5,12,   9.1,24,  13.0,  27.0,   69.1 ,  50.0 , 0.00G,999.9, 000000,
071560,99999, 20101012,   53.1,24,   39.6,24, 1015.3,24, 1006.0,24, 999.9, 0,   7.9,24,  11.1,  22.0,   63.5 ,  45.7 , 0.00G,999.9, 000000,
071560,99999, 20101013,   49.3,24,   40.0,24, 1016.5,24, 1007.1,24,   6.9,12,   9.1,24,  12.0,  22.0,   57.9 ,  42.1 , 0.00G,999.9, 000000,
071560,99999, 20101014,   50.8,24,   40.4,24, 1017.7,24, 1008.4,24,   4.9,12,   7.1,24,   8.9,  18.1,   59.0 ,  44.1 , 0.00G,999.9, 000000,
071560,99999, 20101015,   52.5,24,   44.8,24, 1016.6,24, 1007.3,24,   5.6,10,   4.4,24,   7.0,  14.0,   55.8 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20101016,   51.1,24,   43.1,24, 1015.3,24, 1006.0,24,   8.7,12,   8.8,24,  15.9,  31.1,   57.7 ,  45.7*, 0.17G,999.9, 010000,
071560,99999, 20101017,   44.1,24,   35.6,24, 1023.0,24, 1013.4,24,  12.4,12,   8.8,24,  12.0,  25.1,   50.4 ,  39.4 , 0.01G,999.9, 000000,
071560,99999, 20101018,   48.0,19,   35.8,19, 1023.7,19, 1014.2,19,   6.3,12,   3.8,19,   6.0,  13.0,   56.3 ,  39.2 , 0.00G,999.9, 000000,
071560,99999, 20101019,   52.3,18,   43.9,18, 1012.1,18, 1002.8,18,  12.0, 7,   7.0,18,  11.1,  26.0,   56.5 ,  47.5*, 0.00G,999.9, 010000,
071560,99999, 20101020,   47.3,24,   35.4,24, 1018.7,24, 1009.2,24,  12.4,12,   7.1,24,  12.0,  26.0,   53.1 ,  41.2*, 0.06G,999.9, 000000,
071560,99999, 20101021,   42.8,24,   29.5,24, 1026.4,24, 1016.8,24,  12.4,11,   3.2,24,   5.1,   9.9,   52.9 ,  35.8 , 0.00G,999.9, 000000,
071560,99999, 20101022,   42.9,24,   30.8,24, 1022.0,24, 1012.4,24,  10.7,11,   2.6,24,   4.1,   8.0,   52.7 ,  36.7 , 0.00G,999.9, 000000,
071560,99999, 20101023,   44.8,24,   38.4,24, 1011.1,24, 1001.7,24,   7.6,12,   6.5,24,  11.1,  25.1,   54.3 ,  35.2 , 0.00G,999.9, 010000,
071560,99999, 20101024,   47.1,24,   39.4,24, 1013.9,24, 1004.6,24,   9.9,12,   5.3,24,   8.9,  15.9,   53.1 ,  43.7 , 0.13G,999.9, 010000,
071560,99999, 20101025,   45.9,23,   36.5,23, 1025.9,23, 1016.4,23,  12.4,10,   7.2,23,   9.9,  22.9,   54.1 ,  41.5 , 0.00G,999.9, 010000,
071560,99999, 20101026,   46.0,24,   35.1,24, 1029.5,24, 1020.0,24,   6.4,12,   3.3,24,   6.0,  13.0,   55.4 ,  37.8 , 0.00G,999.9, 000000,
